title,time,img_url,content,当前链接,上级链接,下载时间
荒野的寿飞行队 剧场版《荒野的寿飞行队完全版》,2020-02-02 10:46,"http://www.005.tv/uploads/allimg/200202/66-200202104I6307.jpg,http://www.005.tv/uploads/allimg/200202/66-200202104P2L2.jpg,","
                    <div style='text-align: center;'>
	#image#</div>
荒野的寿飞行队 完全版》是根据TV动画而制作的总集篇，在此之上还追加了一些新作内容。在本次公布的视觉图中，我们可以看到主人公琪莉耶的战机与宿敌魁的战机在夕阳中对峙的画面。
<div style='text-align: center;'>
	#image#</div>
《荒野的寿飞行队》是由水岛努担任监督、横手美智子负责脚本、GEMBA负责动画制作的原创TV动画，播出于2019年1月。本作讲述的是由6名少女组成的保镖集团“寿飞行队”的空战日常故事。
                ",http://www.005.tv/2020/80221.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:04
漫画《小野与明里》31日起开始连载,2020-01-31 19:14,"http://www.005.tv/uploads/allimg/200131/66-2001311915555X.jpg,http://www.005.tv/uploads/allimg/200131/66-200131191644321.jpg,","
                    <div style='text-align: center;'>
	#image#</div>
创作了《社畜与幽灵》的漫画家“日日ねるこ”从本日（31日）起开始在heros的网络漫画平台上连载新作《小野与明里（のんちゃんとアカリ）》。在本作中，将讲述女高中生和被诅咒的人偶之间的故事。<br/>
在本次公开的第一话中，女高中生明里搬到了一间令人毛骨悚然的洋馆中。在洋馆中的被诅咒的人偶虽然使用了各种方法吓唬明里，不过明里的反应却与大部人被吓跑的人不同……
<div style='text-align: center;'>
	#image#<br/>
	该作品将于31号起开始连载</div>

                ",http://www.005.tv/2020/80220.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:04
LiSA宣布结婚！,2020-01-28 14:46,"http://www.005.tv/uploads/allimg/200128/66-20012Q44Q4349.jpg,http://www.005.tv/uploads/allimg/200128/66-20012Q4491NX.jpg,","
                    知名声优、歌手铃木达央与凭借《鬼灭之刃》主题曲等作品广为人知的歌手LiSA宣布了结婚。在铃木达央事务所的官方网站和LiSA的官方网站上，公布了2人结婚的消息。
<div style='text-align: center;'>
	#image#</div>
铃木充满干劲地表示：“在各种各样的偶然中相遇的我们，会因为细微的小事一起欢笑歌唱，如果有不明白的事就会一同去桌子或厨房，在相互表达敬意的同时也孕育了羁绊。通过这些事情，我意识到日常生活中的幸福油然而生，今后也想和她一直生活下去，最后终于结婚了。”
<div style='text-align: center;'>
	#image#</div>
LiSA则表示：“和铃木先生度过的每天中，感到迷惑的时候、遇到挫折的时候，他都能成为有力的支撑。对我、对我们来说，考虑到今后的人生，就决定结婚了。”<br/>
<br/>
<br/>

                ",http://www.005.tv/2020/80218.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:05
《死神BLEACH》20周年 新作动画还会有吗？,2020-01-29 10:01,"http://www.005.tv/uploads/allimg/200129/66-200129100255N3.jpg,","
                    　久保带人作品《死神BLEACH》自2001年开启了长达15年的连载，如今该作即将迎来20周年纪念，官方企划活动正式宣布。
<div style='text-align: center;'>
	#image#</div>
东京“AnimeJapan 2020”将于2020年3月21日~24日开启，21日《死神BLEACH》将打响头炮，“BLEACH 20周年企划&amp;久保带人新作发表会”定于日本时间9:45~10:15举行。<br/>
<br/>
　　企划页面已经开启，期待《死神》20周年企划和久保带人新作。
                ",http://www.005.tv/2020/80219.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:05
10月新番《关于我转生成为史莱姆的那件事》第二季播出,2020-01-27 17:03,"http://www.005.tv/uploads/allimg/200127/66-20012GF435952.jpg,","
                    根据川上泰树、伏濑原作制作的TV动画《关于我转生成为史莱姆的那件事 第二季》宣布了将于今秋开播的消息，8bit将继续负责第二季的制作。
<div style='text-align: center;'>
	#image#</div>
《关于我转生成为史莱姆的那件事》讲述了被杀后转生成为史莱姆的主人公，在异世界中展开的冒险之旅的故事。TV动画第一季曾于2018年10月播出。<br/>
另外在3月27日、7月9日和11月9日发售的原作漫画第14卷、15卷和16卷的特装版中，还将分别附带根据伏濑创作的原创剧本《利姆露的华丽的教师生活》的第1、2、3部分。
                ",http://www.005.tv/2020/80217.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:05
《命运石之门》将推出真人版,2020-01-27 16:57,"http://www.005.tv/uploads/allimg/200127/66-20012GA9494P.jpg,http://www.005.tv/uploads/allimg/200127/66-20012GAZHJ.jpg,http://www.005.tv/uploads/allimg/200127/66-20012GA924G1.jpg,","
                    游戏《命运石之门》宣布了美国好莱坞正在制作本作真人电视剧的消息，制作过《同妻俱乐部》等作品的Skydance Television将负责拍摄，更多消息还将与日后公开。
<div style='text-align: center;'>
	#image#</div>
《命运石之门》的原作是2009年发售的游戏作品。本作在2011年曾被TV动画化，在2013年上映了剧场版动画，2018年《命运石之门0》也被TV动画化。
<div style='text-align: center;'>
	#image#</div>
<div style='text-align: center;'>
	#image#</div>

                ",http://www.005.tv/2020/80216.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:06
火影忍者世界携手上海电信 打造中国首个5G室内主题乐园,2020-01-24 11:02,"http://www.005.tv/uploads/allimg/200124/66-20012411034Vc.jpg,http://www.005.tv/uploads/allimg/200124/66-2001241104323P.jpg,http://www.005.tv/uploads/allimg/200124/66-200124110522414.jpg,http://www.005.tv/uploads/allimg/200124/66-200124110529403.jpg,http://www.005.tv/uploads/allimg/200124/66-200124110620C8.jpg,http://www.005.tv/uploads/allimg/200124/66-20012411062Y26.jpg,http://www.005.tv/uploads/allimg/200124/66-200124110A0639.jpg,","
                    1月21日，火影忍者世界联合中国电信上海公司（以下简称上海电信）在上海新世界城共同宣布，全球首家正版授权的”火影忍者世界”主题乐园，也是中国首个5G全覆盖室内主题乐园，将于鼠年大年初一正式开幕。此次合作是上海作为全国主题乐园行业领导者在5G时代的又一次重大战略布局，标志着中国主题乐园进入5G文娱新时代。上海电信为乐园部署了全覆盖、高质量的5G网络并为5G游戏特色应用提供技术支持。
<div style='text-align: center;'>
	#image#</div>
<strong>强强联手，打造国内首个5G＋文娱盛宴</strong><br/>
《火影忍者》IP在日本乃至全世界范围内都异常火爆，《火影忍者》是日本漫画家岸本齐史的代表作，自1999年起在《周刊少年JUMP》（集英社）上连载。系列单行本漫画在日本国内发行数量累计 突破1亿4千万本，并同时在40多个国家销售，在海外市场的销售数量也已突破9500万本。电视动画《火影忍者》系列于2002年开始在东京电视台播出后，相继在全世界范围内的80多个国家播放，深受各国动漫爱好者的喜爱。中国作为日本一衣带水的邻邦，中日文化交流源远流长。<br/>
凭借超强的人流汇聚属性以及IP吸引力，大型主题乐园向来都是各类尖端科技采用试行的先行区。 而随着我国电子通信技术的飞速发展， 5G概念对于很多人而言已然不是陌生的名词。2019年6月6日，工信部正式向中国电信发放5G商用牌照。上海电信拥有中国电信集团内最大的城市电信网络，为超过2200万户用户提供全业务综合智能信息服务。上海电信正加快5G建设，今年可基本形成一张覆盖中心城区和主要城镇的5G移动网络，也已经在诸多垂直行业实现了一大批可复制推广的”5G+重点行业”标杆行业应用。全球首家正版授权”火影忍者世界”主题乐园与上海电信强强联合，最引人关注的就是5G技术在”火影忍者世界”主题乐园里面的使用，这不仅是新科技与超高人气动漫IP首次集结，更可以说是互联网、通信技术革命与新时期中国文娱产业供给侧改革需求下应运而生的跨界创新典范。
<div style='text-align: center;'>
	#image#</div>
上海电信与”火影忍者世界”主题乐园策划了基于AR技术的沉浸式应用，结合全覆盖的5G网络，供游客直接感受5G网络高速率、低时延的网络特性，游客使用5G手机，将比使用4G手机获得更加流畅的AR体验。双方希望通过合作，让”火影忍者世界”主题乐园在5G网络的加持下，给大众呈现一个丰富且多维度、真实并极具代入感的”奇幻空间”。据悉，”火影忍者世界”主题乐园内采用近百台4D光雕投影仪、全球顶尖4k眼镜、MX4D座椅等最新设备，将以精彩纷呈的多媒体及AR、VR技术构筑起梦幻而又真实的动漫世界。借助乐园中无处不在的极速5G网络，游客更可利用5G手机享受贯穿乐园场内外、现实虚拟交互的沉浸式体验，在乐园中探索秘密场景，与动漫人物相遇互动，打卡闯关，一同探索忍术秘密，还可和其他游客一决高下，感受全新的”探索+挑战”的游园之旅。在游乐之余，与现场实物、虚拟光影甚至动漫形象同框留念。随着乐园的正式开业，盛传已久的5G将再度添加了一个全新的运用场景。这个融合了全国最高科技的主题乐园也将再次完美诠释文化为科技创新提供内容驱动，科技为文化融合与表达探索创新可能。<br/>
<strong>中日顶尖团队共同操刀 击破次元壁</strong><br/>
“火影忍者世界”主题乐园位于南京西路上海新世界城11楼，占地面积近9000平方米。火影之路、木叶隐村、中忍考试会场、查克拉森林、忍界大战等这些动画片中那个既充满着”无限现代生活气息”、又带着”浓厚日式幻想色彩”的二次元忍者世界，都将高质量地还原在三次元人们的面前。除了原汁原味的场景还原，火影乐园更请来了日本顶尖创意艺术团队NAKED打造了属于火影忍者的光影世界。
<div style='text-align: center;'>
	#image#</div>
<div style='text-align: center;'>
	#image#</div>
“火影忍者世界”主题乐园用光雕投影技术，配合立体环绕声效，为大家创造声、光、影全方位的艺术体验空间。游客可以使用中国电信的4G和5G手机，充分体验结合AR、人工智能等最前沿技术。完全覆盖整个乐园的电信5G网络，可以让游客酣畅淋漓地享受5G所带来的高速率、快响应的独特优势，将成为光影艺术爱好者、发圈爱好者不可错过的打卡胜地。
<div style='text-align: center;'>
	#image#、</div>
<div style='text-align: center;'>
	#image#</div>
近年来，密室游戏由于玩法新颖、沉浸式体验、具有挑战性等特点，深受年轻人的喜爱。”火影忍者世界”主题乐园深耕用户需求，为进一步提升用户体验，更是与日本著名密室逃脱厂牌SCRAP共同打造了沉浸式潜入游戏”by SCRAP～成为忍者的试炼～”，特别设定IPAD进行游戏闯关，独创的APP操作系统，与各”关卡”联动，力求让用户身临其境，感受要成为一名真正忍者所需要的沉着、智慧及勇气。
<div style='text-align: center;'>
	#image#</div>
“火影忍者世界”主题乐园将于1月25日开始正式营业，并开放神秘新场景，同时，5G上线也将成为乐园一大新亮点。 独一无二的”火影忍者世界”主题乐园势必将为上海这座城市带来新的娱乐热点，成为大家文化娱乐、旅游休闲、亲子互动的新选择。
                ",http://www.005.tv/2020/80215.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:06
TV动画《昨日之歌》公开声优及主视觉图  4月5日开播,2020-01-24 10:17,"http://www.005.tv/uploads/allimg/200124/66-200124101922U2.jpg,http://www.005.tv/uploads/allimg/200124/66-200124102020958.jpg,http://www.005.tv/uploads/allimg/200124/66-20012410214B16.jpg,http://www.005.tv/uploads/allimg/200124/66-2001241023132U.jpg,http://www.005.tv/uploads/allimg/200124/66-200124102413Q8.jpg,http://www.005.tv/uploads/allimg/200124/66-200124102543120.jpg,http://www.005.tv/uploads/allimg/200124/66-200124102625514.jpg,http://www.005.tv/uploads/allimg/200124/66-200124102F35a.jpg,http://www.005.tv/uploads/allimg/200124/66-200124102P6222.jpg,http://www.005.tv/uploads/allimg/200124/66-200124103142V5.jpg,","
                    TV动画《昨日之歌》改编自冬目景老师的同名漫画，该漫画曾连载于集英社《GRANDJUMP》，其中细腻的心理描写深受读者喜爱。动画将于4月5日1：30在日本朝日电视台的新深夜动画栏目“NUMAnimation”及网络电视台“Abema TV”播出，而中国国内也将于4月5日0：30同步播出。本次公开了动画4位主演声优和他们的寄语，主视觉图也一并公开。其中鱼住陆生将由小林亲弘配音，野中晴将由宫本侑芽配音，森之目榀子将由花泽香菜配音，早川浪将由花江夏树配音。<br/>
制作阵容方面，由负责过《干物妹小埋》、《月刊少女野崎君》等作品的动画工房担任动画制作，负责过《NEW GAME!!》、《可塑性记忆》的藤原佳幸担任监督、系列构成和脚本，参与制作过《魔法少女小圆》、《月刊少女野崎君》的谷口淳一郎担任角色设计。
<div style='text-align: center;'>
	#image#</div>
本作讲述的是发生在离新宿不远的私铁沿线的街上，4名男女一边烦恼、迷茫，一边努力生活的人生和爱情故事。小小的误会让人擦肩而过，彼此的感情错综复杂。他们的日常生活里，有49%在凝视过往，有51%在向未来张望。<br/>
<strong>【声优寄语】</strong>
<div style='text-align: center;'>
	<strong>#image#</strong><br/>
	<strong>鱼住陆生 （CV：小林亲弘）</strong></div>
<div>
	声优寄语：<br/>
	《昨日之歌》是一部讲述年轻人在日常的烦恼中随性而活的青春群像剧，主人公们都是大学前后的年纪。陆生的那种优柔寡断和晚熟与我十分有共鸣，我也认真地去表演了。就好像在真人作品和舞台剧中一样，我是用身临其境的感觉去演绎动画中的剧情的。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	野中晴 （CV：宫本侑芽）<br/>
	声优寄语：<br/>
	这部作品十分生动地描绘出年轻人的感情起伏。那种遇事很容易纠结的心理，我深有同感。在他们当中，小晴是最会直接表露心绪的女孩子。我觉得她很强大也很帅气，因此在饰演这个角色的同时，我也能从她身上获得勇气。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	森之目榀子（CV：花泽香菜）<br/>
	声优寄语：<br/>
	榀子在外是学校老师、在家做饭拿手又很体贴，简直就是完美女人，但在感情方面她却很脆弱……希望大家可以在每一帧都美如画的影片里，守护住她在恋爱中的那种焦虑和期盼。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	早川浪 （CV：花江夏树）<br/>
	声优寄语：<br/>
	通过配音，我再次体会到这是一部对话节奏感极佳的作品。即使是没有对白的时候，心理活动也表现得非常细腻。小浪的恋爱路非常难走，但是他毫不气馁一直在努力，希望大家多多支持他。<br/>
	<br/>
	【播出信息】<br/>
	电视台播出：朝日电视台“NUMAnimation”栏目、BS朝日<br/>
	播出时间：2020年4月5日 每周日1：30<br/>
	BS朝日2020年4月10日 每周五11：30<br/>
	网络播出：AbemaTV  2020年4月5日  每周日1：30<br/>
	播出网址：https://abema.tv/channels/abema-anime/slots/ETm2RL3YdqW2K1<br/>
	正片：全12集<br/>
	网络限定番外：全6集（AbemaTV正片播出结束后独家先行发布）<br/>
	<br/>
	<strong>【人物介绍】</strong></div>
<div style='text-align: center;'>
	<strong>#image#</strong></div>
<div>
	<strong>鱼住陆生（CV:小林亲弘）</strong><br/>
	大学毕业后没有找全职工作，一边在便利店打工，一边摸索自己的出路。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	野中晴(CV：宫本侑芽)<br/>
	带着乌鸦的神秘少女。经常去陆生打工的便利店。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	森之目榀子(CV：花泽香菜)<br/>
	和陆生是大学同学。毕业后回老家学校做过编外老师，之后又回到东京。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	早川浪(CV：花江夏树)<br/>
	立志要考取美大，正在美大预备学校读书的高三生。从小就认识榀子。<br/>
	<strong>【原作信息】</strong><br/>
	《昨日之歌》是冬目景老师从1998年开始连载于集英社《Business Jump》~《GRANDJUMP》的漫画作品，该作2015年迎来完结篇。漫画总销量超过140万册，至今仍受读者喜爱。<br/>
	<strong>【故事梗概】</strong><br/>
	主人公鱼住陆生大学毕业后没有找稳定的工作，一直在便利店打工。他过着漫无目的的生活，不时又对未来感到焦虑。某天，充满神秘感的少女小晴带着一只乌鸦出现在他面前。<br/>
	小晴与众不同的大胆行为总是让鱼住不知如何招架，而此时他也得知曾经憧憬的大学同学“榀子”回到了东京……<br/>
	<strong>【STAFF】</strong><br/>
	原作：冬目景（集英社 Young Jump Comics GJ刊）<br/>
	监督·系列构成·脚本：藤原佳幸<br/>
	副监督：伊藤良太<br/>
	脚本：田中仁<br/>
	角色设计・总作画监督：谷口淳一郎<br/>
	总作画监督：吉川真帆<br/>
	音响监督：土屋雅纪<br/>
	美术监督：宇佐美哲也<br/>
	色彩设计：石黑 けい<br/>
	摄影监督：桒野贵文<br/>
	编集：平木大辅<br/>
	背景：STUDIO EASTER<br/>
	动画制作：动画工房<br/>
	制作：DMM.futureworks<br/>
	<strong>【CAST】</strong><br/>
	鱼住陆生CV：小林亲弘<br/>
	野中晴 CV：宫本侑芽<br/>
	森之目榀子CV：花泽香菜<br/>
	早川浪 CV：花江夏树<br/>
	<br/>
	更多信息请关注后续报道。<br/>
	官方Twitter： https://twitter.com/anime_yesterday<br/>
	官方网站： https://singyesterday.com/<br/>
	官方微博： https://weibo.com/singyesterday<br/>
	ⓒ Kei Toume/SHUEISHA, SING“YESTERDAY”FOR ME COMMITTEE Licensed by JY Animation <br/>
	<br/>
	<strong style='text-align: center;'>媒体宣传支持</strong><br/>
	<strong style='text-align: center;'>（排名不分先后）<br/>
	#image#</strong><br/>
	 </div>

                ",http://www.005.tv/2020/80213.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:06
动画《记录的地平线 圆桌崩坏》将于2020年10月开播,2020-01-22 10:46,"http://www.005.tv/uploads/allimg/200124/66-200124104P4M1.jpg,http://www.005.tv/uploads/allimg/200124/66-200124105045360.jpg,","
                    讲述被困在游戏世界里的玩家们的羁绊与冒险故事——广受好评的《记录的地平线》，将要推出时隔5年的第三部新作动画了！片名《记录的地平线 圆桌崩坏》，正片将于2020年10月起在NHK教育频道等平台播出。<br/>
《记录的地平线 圆桌崩坏》由NHK Enterprises、杰外动漫联合出品。曾参与前作的明星制作班底、声优阵容将会重新聚集，为大家呈献一个从未变质的《记录的地平线》世界——精彩的奇幻战斗、惊心动魄的心理战、有笑有泪的人情百态、友情与爱情交织的群像故事……<br/>
各位敬请期待！
<div style='text-align: center;'>
	#image#</div>
<strong>剧情概要：</strong><br/>
一天，数万名玩家突然被困在了网游《幻境神话》的世界里！在这个怪物与魔法真实存在的异世界里，被称作“冒险者”的玩家们陷入了混乱，冒险者都市“秋叶原”也逐渐沦为不法之地。<br/>
不善交际的城惠，也是这样的冒险者的一员。但决意改善这一切现状的他，和盟友直继、晓、喵太等人组成了公会“记录的地平线”，并以自己的聪明才智为武器，呼吁冒险者们团结一心。冒险者们的自治组织“圆桌会议”就此成立，为秋叶原恢复了秩序与和平。<br/>
通过“圆桌会议”牵头，冒险者们也开始了与游戏世界的原居民“大地人”的交流。贵族代表柯文家的蕾妮希雅公主作为大使出任秋叶原，冒险者与大地人的贵族、商人、普通居民们的交流也愈加活跃。<br/>
自从冒险者们被传送到这个世界的“大灾难”以来，已经过了1年时间。在秋叶原表面上的和平与繁荣之下，却藏着新种怪物“典灾”的袭来、东西方贵族的权力斗争、冒险者之间的贫富差距与观念差异等不安的火种。<br/>
而终于，冒险者们团结的象征“圆桌会议”迎来了分崩离析的危机……<br/>
<br/>
CAST：<br/>
城惠：寺岛拓笃<br/>
直继：前野智昭<br/>
晓：加藤英美里<br/>
喵太：中田让治<br/>
冬弥：山下大辉<br/>
实莉：田村奈央<br/>
五十铃：松井惠理子<br/>
伦迪浩斯：柿原彻也<br/>
特托拉：藤井雪代<br/>
<br/>
玛莉艾儿：原由实<br/>
荷丽艾塔：高垣彩阳<br/>
瑟拉拉：久野美咲<br/>
<br/>
蕾妮希雅：伊濑茉莉也<br/>
加奈美：井上麻里奈<br/>
克拉斯提：樱井孝宏<br/>
高山三佐：名冢佳织<br/>
莉洁：村川梨衣<br/>
道隆：后藤弘树<br/>
卡拉辛：冈本信彦<br/>
艾札克：日野聪<br/>
亚因斯：西田雅一<br/>
威廉·麻萨诸塞：中村悠一<br/>
<strong>STAFF：</strong><br/>
原作：橙乃真希<br/>
剧情监修：桝田省治<br/>
角色原案：原和弘<br/>
导演：石平信司<br/>
系列构成：根元岁三<br/>
音响监督：秦昌二<br/>
音乐：高梨康治<br/>
动画制作：STUDIO DEEN<br/>
<br/>
官方微博：https://weibo.com/loghorizon2020<br/>
ⒸMamare Touno,KADOKAWA/LHP Licensed by JY Animation<br/>
媒体宣传支持<br/>
#image#<br/>

                ",http://www.005.tv/2020/80214.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:07
Phat《游戏人生》吉普莉尔小天翼种版1/7比例手办 21年1月31日发售,2020-01-21 17:08,"http://www.005.tv/uploads/allimg/200121/67-2001211F94aE.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211G014G1.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211G0231U.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211G0322X.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211G041963.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211G049618.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211G059B7.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211G10Q24.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211G11AT.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211G1242N.jpg,","
                    Phat Company根据电影《游戏人生 零》的天翼种吉普莉尔制作的1/7比例手办目前已经开订了。本作采用了小版的吉普莉尔的样子。除了手办本体外，还有休比的小手办。休比的小手办还配有台词效果的配件。手办预计将于2021年1月31日发售，售价21010日元，约合人民币1316元。
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#</div>

                ",http://www.005.tv/2020/80212.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:08
小坂泰之原作动画《放学后海堤日记》主宣图公开,2020-01-21 16:40,"http://www.005.tv/uploads/allimg/200121/67-2001211F502148.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211F52X25.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211F53TF.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211F54X51.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211F55R05.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211F60S60.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211F61K33.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211F62ML.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211F63T53.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211F64G07.jpg,","
                    根据小坂泰之原作制作的TV动画《放学后海堤日记》公开了主宣传图。在这次的宣传图中，可以看到享受着钓鱼的海堤部的成员们。另外，本作还将和以美化钓鱼环境为目标的“LOVE BLUE”联动。
<div style='text-align: center;'>
	#image#</div>
<div>
	《放学后海堤日记》的原作是一部以主人公阳渚等4名女高中生为中心的钓鱼主题漫画。以升学到高中为契机搬到了临海街道的主人公阳渚，在散步时偶然与黑岩学姐相遇并加入海堤部。在这个迷之海堤部中，她与伙伴们开始了钓鱼、吃鱼、享受海之魅力的日常生活。</div>
<div style='text-align: center;'>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#<br/>
	#image#</div>
<div>
	本作动画将由动画工房负责制作，大隈孝晴担任导演，志茂文彦负责编剧，熊谷胜弘担任角色设计。高尾奏音、川井田夏海、篠原侑、明坂聪美等声优参与配音。作品预计将于2020年4月开始播出。</div>

                ",http://www.005.tv/2020/80211.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:08
以2020年为背景！动画《数码宝贝：》公开PV 20年4月开播,2020-01-21 16:30,"http://www.005.tv/uploads/allimg/200121/67-200121163410Y7.jpg,","
                    TV动画《数码宝贝》的完全新作《数码宝贝：》共开了一段PV视频。正如之前偷跑的消息，本作预计将于2020年4月开始播出。
<div style='text-align: center;'>
	<iframe frameborder='0' height='498' scrolling='no' src='https://v.qq.com/txp/iframe/player.html?vid=l3055axlyyo' width='550'></iframe></div>
<div>
	这次的《数码宝贝：》是纪念《数码宝贝》在2019年迎来20周年的动画作品。虽然这次的主人公还是小学5年级的八神太一等人，但舞台却换到了2020年。太一等人将要在互联网技术已经高速发达的今天，与伙伴们重新踏上冒险。</div>
<div style='text-align: center;'>
	#image#</div>
<div>
	 </div>

                ",http://www.005.tv/2020/80209.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:08
《绝对会变成BL的世界VS绝不想变成BL的男人》广播剧化 4月24日发售,2020-01-21 16:17,"http://www.005.tv/uploads/allimg/200121/67-2001211626291X.jpg,","
                    绀吉创作的漫画《绝对会变成BL的世界VS绝不想变成BL的男人》宣布了将于4月24日发售广播剧的消息。中岛良树、土田玲央和江口拓也将为本作配音。
<div style='text-align: center;'>
	#image#</div>
<div>
	《绝对会变成BL的世界VS绝不想变成BL的男人》讲述了意识到了自己是BL世界的角色的主人公，全力阻止不断袭来的恋爱Flag的搞笑故事。本作在《网络漫画总选举2019》中曾被评选为第4名。在这次的广播剧中，除了收录单行本第一卷的内容外，还将收录由中岛良树演唱的角色歌。</div>

                ",http://www.005.tv/2020/80208.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:09
《LoveLive！》宣布新企划开始！μ’s新曲PV公开,2020-01-21 15:09,,"
                    在为纪念《LoveLive！》9周年举办的演唱会活动中，宣布了《LoveLive！》新企划开始的消息。有关新企划的更多消息，还将于1月30日的LoveLive! Days LoveLive！综合杂志Vol.05（KADOKAWA）上公开。另外，带有动画的μ’s新曲PV也一并公开。本作预计将于3月25日发售。
<div style='text-align: center;'>
	<iframe frameborder='0' height='498' scrolling='no' src='https://v.qq.com/txp/iframe/player.html?vid=z3054p2h0fo' width='550'></iframe></div>

                ",http://www.005.tv/2020/80207.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:09
《魔法少女奈叶》宣布新企划开始！,2020-01-21 15:07,"http://www.005.tv/uploads/allimg/200121/67-200121150J5W5.jpg,","
                    在《魔法少女奈叶》演唱会上，宣布了《魔法少女奈叶》新企划开始的消息，有关新企划的更多详细消息还将于日后公开。
<div style='text-align: center;'>
	#image#</div>

                ",http://www.005.tv/2020/80206.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:09
2020年漫画大奖提名12部作品公开,2020-01-21 14:59,"http://www.005.tv/uploads/allimg/200121/67-20012115010VQ.jpg,http://www.005.tv/uploads/allimg/200121/67-20012115012I04.jpg,http://www.005.tv/uploads/allimg/200121/67-20012115014B37.jpg,http://www.005.tv/uploads/allimg/200121/67-200121150204123.jpg,http://www.005.tv/uploads/allimg/200121/67-200121150225926.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211502464C.jpg,http://www.005.tv/uploads/allimg/200121/67-200121150305962.jpg,http://www.005.tv/uploads/allimg/200121/67-200121150325209.jpg,http://www.005.tv/uploads/allimg/200121/67-200121150342125.jpg,http://www.005.tv/uploads/allimg/200121/67-200121150402596.jpg,http://www.005.tv/uploads/allimg/200121/67-200121150423947.jpg,http://www.005.tv/uploads/allimg/200121/67-2001211504442Y.jpg,","
                    漫画大奖2020公开了提名的12部作品。本次评奖是由以书店员为中心的评委，评选一年当中令人眼前一亮的漫画的评奖，今年是第十三次。评选范围为2019年1月1日至12月31日发售的最大卷数8卷的漫画作品。
<div style='text-align: center;'>
	#image#</div>
<div>
	以下是入选作品的名单：<br/>
	间谍过家家</div>
<div style='text-align: center;'>
	#image#<br/>
	在明天死亡……<br/>
	#image#<br/>
	跃动青春<br/>
	#image#<br/>
	我心中的野兽<br/>
	#image#<br/>
	听着这电波<br/>
	#image#<br/>
	水流向海<br/>
	#image#<br/>
	勿言推理<br/>
	#image#<br/>
	电锯人<br/>
	#image#<br/>
	幕结<br/>
	#image#<br/>
	他国日记<br/>
	#image#<br/>
	蓝色休止符<br/>
	#image#<br/>
	对你上头了</div>

                ",http://www.005.tv/2020/80205.html,http://www.005.tv/zx/list_526_3.html,2020-03-09 22:55:10
